424 [3] / Zeitpunkt in s	424 [3] / Winkelbeschleunigung X, MCS in rad/s²	
0.0	0.0	
0.005035257801639547	0.0	
0.01003525780163954	0.0	
0.01503525780163951	0.0	
0.02003525780163948	0.0	
0.02503525780163945	0.0	
0.03003525780163942	0.0	
0.03503525780163952	0.0	
0.04003525780163966	0.0	
0.045035257801639805	0.0	
0.05003525780163995	0.0	
0.05503525780164009	0.0	
0.060035257801640235	0.0	
0.06503525780164038	0.0	
0.07003525780164052	0.0	
0.07503525780164066	0.0	
0.08003525780164081	0.0	
0.08503525780164095	0.0	
0.0900352578016411	0.0	
0.09503525780164124	0.0	
0.10003525780164138	0.0	
0.10499411448302659	4.230118340354833	
0.10999411448302673	4.230118253238436	
0.11499411448302688	4.230117873144252	
0.11999411448302702	4.2301168466028525	
0.12499411448302716	4.230114678220239	
0.1299941144830266	4.23011073067863	
0.13499411448302606	4.230104224738064	
0.1399941144830255	4.230094239239268	
0.14499411448302496	4.230079711108354	
0.1499941144830244	4.230059435363978	
0.15499411448302386	4.230032065127716	
0.1599941144830233	4.22999611163851	
0.16499411448302276	4.229949944272121	
0.1699941144830222	4.2298917905666595	
0.17499411448302166	4.229819736255311	
0.1799941144830211	4.229731725307529	
0.18499411448302056	4.22962555998004	
0.18999411448302	4.22949890087909	
0.19499411448301945	4.229349267035507	
0.1999941144830189	4.229174035994188	
0.20495297116440353	0.0	
0.20995297116440298	0.0	
0.21495297116440243	0.0	
0.21995297116440188	0.0	
0.22495297116440133	0.0	
0.22995297116440078	0.0	
0.23495297116440023	0.0	
0.23995297116439968	0.0	
0.24495297116439912	0.0	
0.24995297116439857	0.0	
0.254952971164398	0.0	
0.2599529711643975	0.0	
0.2649529711643969	0.0	
0.26995297116439637	0.0	
0.2749529711643958	0.0	
0.27995297116439527	0.0	
0.2849529711643947	0.0	
0.28995297116439417	0.0	
0.2949529711643936	0.0	
0.29995297116439307	0.0	
0.3049529711643925	0.0	
0.30995297116439197	0.0	
0.3149529711643914	0.0	
0.31995297116439086	0.0	
0.3249529711643903	0.0	
0.32995297116438976	0.0	
0.3349529711643892	0.0	
0.33995297116438866	0.0	
0.3449529711643881	0.0	
0.34995297116438756	0.0	
0.354952971164387	0.0	
0.35995297116438646	0.0	
0.3649529711643859	0.0	
0.36995297116438536	0.0	
0.3749529711643848	0.0	
0.37995297116438426	0.0	
0.3849529711643837	0.0	
0.38995297116438316	0.0	
0.3949529711643826	0.0	
0.39995297116438205	0.0	
0.4049529711643815	0.0	
0.40995297116438095	0.0	
0.4149529711643804	0.0	
0.41995297116437985	0.0	
0.4249529711643793	0.0	
0.42995297116437875	0.0	
0.4349529711643782	0.0	
0.43995297116437765	0.0	
0.4449529711643771	0.0	
0.44995297116437655	0.0	
0.454952971164376	0.0	
0.45995297116437545	0.0	
0.4649529711643749	0.0	
0.46995297116437434	0.0	
0.4749529711643738	0.0	
0.47995297116437324	0.0	
0.4849529711643727	0.0	
0.48995297116437214	0.0	
0.4949529711643716	0.0	
0.49995297116437104	0.0	
